ALL,ALL,ALL,ALL,ALL,ALL,ALL,ALL,ALL,ALL,ALL,ALL,ALL,ALL,ALL,ALL,ALL,ALL,ALL,ALL,ALL,ALL,ALL,ALL,ALL,ALL,ALL,AML,AML,AML,AML,AML,AML,AML,AML,AML,AML,AML,ALL,ALL,ALL,ALL,ALL,ALL,ALL,ALL,ALL,ALL,ALL,AML,AML,AML,AML,AML,ALL,ALL,AML,AML,ALL,AML,AML,AML,AML,AML,AML,AML,ALL,ALL,ALL,ALL,ALL,ALL
-0.155142292,-0.911360154,0.151792114,1.327399417,2.180051148,-0.517825125,1.542451255,0.207383805,-0.578738274,0.173720766,-1.133632263,-0.851162954,1.251326081,1.491631151,1.48093013,-0.285232823,-0.449400726,-0.346602183,-0.225435527,2.558292379,-0.687938963,0.278859459,-0.036738006,1.240323179,0.918255418,-0.712338734,0.207447089,-0.720431643,-1.638478428,-0.594184837,-0.474186609,-0.29276963,-0.082939286,-0.127223543,-0.013364965,-0.665942669,-0.670991376,0.233735552,-0.799158103,0.156474168,1.564669705,-0.630649503,-0.685599267,-2.319799309,-1.3676885,-0.161740314,-1.606460417,0.348139371,0.588203207,-0.614458401,-0.489701191,-1.211693189,-0.479104145,-1.453584818,1.186395181,1.02030315,-0.730020704,0.120455486,0.189900554,-0.67822378,-0.084194572,-0.202732188,-0.555628952,0.186341331,0.194426041,-0.489522162,-0.486013095,2.656970444,1.933267119,1.794658808,0.226173731,-0.19194362
0.215526667,-2.062032474,0.463307224,0.665950586,-2.289821897,-1.181788692,0.674851902,0.65796855,0.072729668,0.730362745,-0.231889698,0.263772327,0.824794633,0.221577182,-0.243053999,0.813451865,0.085929245,0.559800329,-0.457666186,0.174035633,1.177564004,0.117105979,0.216944568,0.408446906,0.419507507,1.080419373,0.816235081,0.544691635,-0.149765821,-2.131129125,0.42914781,0.741628718,0.761027013,0.957455435,1.716810076,1.318989975,-1.040785728,0.871345512,0.602128745,0.443370541,0.650172857,-1.118133006,1.181404421,-0.086476451,0.22556435,0.41515707,0.302978278,-0.193072903,-0.871017235,-2.144179278,-2.059826057,-1.68880216,-1.279198822,1.338715611,-0.994591419,1.158452525,0.616509378,0.30576624,-0.1820211,-1.268527253,0.281698532,0.582219573,-2.363576919,-2.459831622,0.079096904,0.972161656,-0.961852741,-0.020086184,-0.336354168,0.210366749,0.008090484,0.440248872
0.848335191,-0.196262991,1.332250552,0.705082994,0.564270713,-0.003723589,0.437758503,-1.586867199,0.942914615,1.18791345,1.868317519,-0.50423045,1.692292618,0.034512885,1.214142708,-0.217727215,0.340776407,0.957709688,-0.635864442,0.343266074,0.665281342,-1.246679583,1.086810901,0.268471566,-0.326196965,0.161939963,-0.406685928,0.731211937,0.457132054,-0.941033427,0.093204209,-1.691400551,-1.737815766,-1.374621568,-0.012858326,0.725253245,0.302774903,0.15610031,0.232447409,-0.704898304,1.167089945,1.024291738,0.503247834,-0.747961196,-1.172021929,-0.123226279,1.142066836,1.864506928,-0.282093765,-1.503725242,-1.314479834,0.095806801,-1.751330225,0.845537179,0.57858414,0.222706019,-0.359962021,-0.558302017,2.0248818,0.927937243,-1.405701911,-0.710006273,-0.802493025,-1.809101304,0.267359062,1.076362971,-1.355682127,-0.26101614,-1.556386493,-1.139841138,-1.397242544,0.746889513
0.054762435,-1.117188806,-0.255390247,0.491641461,0.93310902,-1.129907136,-0.811128509,-0.628448693,-0.686748954,1.953227131,0.930867848,-0.093287744,1.439367373,-0.232298049,0.984817019,0.466733113,0.350284155,1.330573698,0.571924697,0.225770525,0.759236663,-1.252190662,1.326459002,-0.152347049,-1.303717663,0.17234244,1.125956702,0.806619622,0.571692983,-0.075438492,-1.71020744,-0.945379237,-0.344713239,-1.745002392,-0.390385904,-0.501835633,-0.339779575,-0.258582588,1.130290672,-0.803433741,1.505821612,0.337201948,1.622657241,-0.057107374,-0.00974274,0.670786145,0.931230048,1.484092812,0.360843218,-1.835621274,-1.323960705,-1.454598477,-1.360942483,1.178689468,1.166937378,0.649528489,0.442878062,-0.979385449,1.134109477,1.163788588,0.296859058,-1.460476224,-1.005126062,-1.103412321,-0.791091137,1.012985076,-1.707582354,0.177981719,-0.595308742,0.865043544,-1.743526957,-0.421816391
-0.436122949,-0.796315091,-0.476573052,-0.306489107,-1.484177155,0.222203933,0.649676771,1.229981999,-1.175869624,-0.922184206,-1.206045246,-0.508930735,-0.784745498,-0.600115807,-1.731601086,-0.110245405,-0.912620836,-0.261643053,-0.953760563,-2.760876085,-0.654658724,0.512746293,1.505601246,-0.599487788,1.018482863,-0.773123918,-0.024375848,-0.054320279,1.362036159,1.255562345,-0.183562483,0.150503322,-0.366317317,-0.482643736,1.222044716,1.722427462,0.398327298,-2.08223121,0.150442495,0.960164458,-1.594033932,-1.338649121,-0.458679427,-1.431066122,-1.089233597,0.170596825,1.513951548,0.635001609,0.624315094,0.632468618,0.506926772,1.388762343,0.890489334,1.567448733,0.213693719,0.030138451,0.171105512,2.156703205,0.209283079,0.529127921,-0.455056543,2.14912973,0.885936405,1.07053241,0.23949932,-0.755069246,0.285778582,-0.048972627,0.134199614,0.017840195,-0.570483492,0.007150527
-0.412961945,0.763176227,1.155918085,0.04392469,-0.63174181,-0.898558506,-0.236097964,0.815420811,-0.464584319,0.201695029,-0.343287948,-0.273285445,0.086184046,-0.955416965,-0.502095336,0.722514095,1.285587207,-0.622040131,0.2487959,0.711507568,-1.830292241,-0.467425549,-2.382820294,-0.682766564,-0.002116738,1.171720289,1.083528552,0.46491672,0.06978571,0.221755751,-0.027914299,0.789632401,1.075094121,0.328001394,-1.879314417,1.09502143,0.564201741,1.477930764,-0.853016522,-0.990121708,-1.582055787,0.315990482,-0.75296758,-0.269632244,0.080088687,-2.486513261,-0.517512364,-0.83545265,1.170456667,1.217611517,1.157718457,-0.209925426,1.036803525,0.765991736,0.370017788,1.269075504,0.708343776,0.74292021,2.246078449,1.757158559,-0.607027291,-0.042899008,0.259993813,-2.04278867,0.435791864,-0.953186709,0.188356333,-2.186975572,-0.896341593,-0.435712711,0.317860014,-0.141720338
-0.387411672,-0.613695508,-0.678641313,-0.633943399,-0.641819124,-0.509052455,-0.615355252,-0.613879985,-0.679298285,-0.503843738,-0.546482561,-0.377405334,-0.601309631,-0.62905973,-0.617020943,-0.630034386,-0.742399671,-0.499599365,-0.519914046,-0.760187464,-0.400928644,-0.449325167,-0.206532918,-0.686836407,-0.526948268,-0.548372364,-0.526351397,-0.650871383,1.568377365,0.415620835,1.038436076,-0.664444632,1.168265737,-0.598325678,-0.524897903,-0.636063895,-0.241524558,-0.587217845,-0.532858473,-0.554454175,-0.474202426,0.444438026,1.699684054,-0.420543531,-0.413211928,-0.056887272,-0.566452613,-0.684562731,-0.590842097,1.045452318,2.434523859,-0.360559878,0.451725146,2.544286663,1.389244825,0.268056455,3.102457334,0.878135268,2.190650443,3.113949902,1.751042748,0.398726819,-0.676334266,0.562243601,1.609710058,-0.381010836,-0.502051642,-0.633706831,-0.677884019,-0.397645506,-0.522155157,-0.580669222
-0.456190303,-0.418646624,-1.828936232,-0.101077195,0.048610232,0.031296373,-0.595560222,0.125302324,0.968823813,-0.015585111,0.735688372,0.961637335,-0.136482495,0.335631766,0.204212194,0.671870651,-0.051355347,1.658621447,0.821407238,0.850712458,1.524455782,-0.135032813,-0.467657144,-0.584872232,-0.416928011,1.427162628,0.854081717,0.793473235,0.686364108,-0.142393594,0.3548737,0.373020155,-0.208063955,0.113547945,-1.252723517,-1.899222618,-0.0908183,-0.487522784,-0.021220742,-1.143710558,0.520194951,-0.31548048,-0.332659345,0.104095482,1.002886564,0.60505695,-0.446019,-1.824821,-0.192872017,-0.358236339,0.05158355,-0.390272651,-1.09498101,1.848474477,0.285926651,0.398290824,2.47870757,-2.603324951,-0.082702685,0.970136987,-0.410537903,-2.413145163,-1.957789353,-2.074520764,0.323678131,0.816666731,0.707307411,0.682502168,1.121826897,0.355428669,0.915953452,-1.778148481
2.782558667,-0.55305215,-0.722768255,-0.519671766,-0.540714043,-0.279599368,-0.557389387,-0.553534227,-0.724485051,-0.265987971,-0.377411563,0.064420332,-0.52068543,-0.593201871,-0.561742163,3.177288881,-0.889381326,-0.254896593,0.90944844,-0.935864311,0.002949319,-0.123520272,-0.268619074,-0.74418364,1.545364643,3.195265311,2.256380552,-0.650199992,-0.031010872,-0.432479687,-0.348100772,-0.685669548,-0.744340674,-0.512887777,-0.321006626,-0.611505125,-0.508198253,-0.483860835,-0.341809152,0.614636119,-0.18852942,-0.382483688,0.308522078,0.532443928,1.03469838,-0.140301958,-0.429597218,-0.738242078,3.482429645,-0.448438685,-0.345283352,0.108440805,-0.761423618,-0.537890458,-0.209580593,-0.470521586,-0.020568332,-0.339669135,-0.09896488,-0.121348538,-0.324532351,-0.506812716,-0.716739489,-0.834449115,-0.114716162,0.054998449,-0.261304873,-0.348055936,1.071919581,2.240782703,-0.313839293,0.928523414
1.714993223,0.632732457,0.419309351,2.004885832,-0.221324877,1.66753824,1.543175088,1.637318115,0.273197038,-0.936714782,0.906953503,1.292116699,-0.820351977,1.492997533,0.398542796,-1.172074716,0.490349581,-0.928798543,-0.966687737,0.75757109,-0.744766407,0.949280017,1.124554068,0.87819863,0.870847227,-1.007246345,0.958785584,0.511060781,-0.769004784,1.248481667,0.056968596,1.07523565,-1.278129036,-1.112934363,-0.975983198,0.949282611,-1.109587314,-1.09221699,-0.990830567,1.399831085,1.028314718,-1.019861168,-0.951640037,0.799112927,0.737758933,-0.847009014,-1.053487466,-0.989799379,-1.098976633,0.878051819,0.273926622,1.144560497,0.216292492,-1.130779505,-0.896455194,-1.082696379,-0.761551639,-0.989303175,-0.817505538,-0.833481406,0.136878748,0.268837863,1.385439797,-1.342442055,-0.453104346,-0.707617427,-0.530277677,0.81498801,-1.261319733,-0.73864298,-0.970867664,-0.334898841
-0.071273185,0.065221137,-0.065241075,-0.141436772,1.22079806,-0.720763434,0.740861912,1.678576461,-0.433332796,-1.128346571,-0.550193532,1.73239883,0.726401355,-0.57545756,1.512879975,-0.358103657,-0.832240762,-0.742018645,-0.777060309,-1.68569613,-0.904585751,0.310004745,-0.404192158,-0.967031736,-1.178581075,-0.095633292,0.660777664,0.989056154,-0.54391476,-1.059620316,0.9714479,-0.427302182,1.658970014,1.993194151,1.720132712,-1.173870172,0.859398392,-0.451226506,0.668365563,1.198147884,-0.039050204,-0.859259986,0.772900112,-0.230325888,-0.931292405,2.468063048,-1.264472504,-0.171492438,0.067090143,-0.711753336,1.48709568,0.485769343,2.464586123,-0.526234618,0.333696413,0.686884021,0.37721763,-0.309855189,1.015084289,0.160227982,-0.926917653,-0.915698042,0.097269629,-1.234729034,-0.731537042,-0.861279908,-1.124450147,-1.38369819,-1.479007966,-0.249780082,-0.439780597,0.55522028
-0.587662103,0.393710047,0.557319594,0.19771613,0.131596982,-0.365089608,0.122626833,-0.698150296,-0.698657175,-1.726440941,-1.101290491,0.173658265,-0.641574907,0.632208376,-0.161331614,-0.43351023,2.270040657,0.695212698,1.05107996,-0.119497045,-1.521903657,0.107271994,-0.399723719,-0.654147429,-0.692215498,-1.13789732,1.145287851,-0.64558511,2.521967659,-1.056026187,0.976071193,0.448636244,0.734580334,0.648683984,1.524388596,0.346016724,-0.391602052,0.614613295,-3.090184404,-0.082368256,-0.328831967,-0.130625336,-0.239283786,-1.076382241,-0.932125431,-1.837792459,0.642959186,0.254373064,-1.398283305,0.654052323,0.984138039,1.541480926,-0.155884728,-0.728088531,0.480072296,-0.177532609,1.959805935,0.935682176,0.375211528,2.141786861,-0.13219447,0.591014066,0.232712574,-0.449379314,-0.5452035,0.8646158,-0.108795594,-0.802028267,0.725473734,-1.739767727,0.042112079,-0.731120693
0.480007356,0.674326303,1.076719627,-0.113318355,1.608541733,0.58124807,-0.524453372,-0.063858825,1.522468709,1.352921169,1.752481822,0.554829655,0.835206269,0.942779824,0.551584822,1.174195701,0.497175703,0.263574187,0.472247677,0.447973754,2.691746561,0.353728925,0.971529692,0.525183981,-0.035771277,-1.074249943,-0.694685806,-0.113144235,-0.225091163,0.081569698,-0.355517028,-0.285562158,-0.79372438,-1.121012723,-0.741184099,-1.465508476,-0.514830082,-0.487572718,0.298568004,-0.130640536,0.865578527,0.885171604,-0.103478194,0.305332464,0.250843522,-0.078425968,0.152372925,0.872464528,-0.687048101,-0.581617374,-1.085825822,-1.744130053,-0.91247441,-0.61704504,-0.861593717,-0.501918902,-1.238837696,-2.181558703,-0.700678446,-1.140128099,-0.407429398,-2.346707341,-1.975413191,-2.051688662,-0.790483969,0.847042598,1.242073441,0.921810623,1.232104639,0.557223017,-0.300234258,1.204215391
-0.034548621,-0.639349431,0.462890569,-0.632397571,-0.313519381,-0.137073873,-0.754127763,-0.513924552,1.5547642,0.964241419,1.31112628,0.947478257,0.319270926,-0.456926211,0.368100891,-0.380697373,-0.087945204,1.919120752,-0.349005843,-0.529519136,-4.355001857,-0.398987376,-0.109353349,-0.511249498,-0.167149634,0.255325254,-0.038350445,0.176011258,0.408021441,1.047985753,-0.230620163,-0.664527073,0.257343693,0.986124841,-1.168308102,1.271175489,0.260069831,-3.264847448,0.377651734,0.356837222,-1.06635738,-1.067849062,-1.55361603,0.799743457,0.180767546,-0.08486451,-0.909694056,0.387573138,-0.842615386,0.43247133,0.076924485,1.373861586,0.11969959,0.923740716,0.824369103,-0.17699085,1.474490404,0.179552066,0.389072942,-0.030914438,0.439194698,0.961756094,1.15743725,0.236657013,0.754606254,-1.93082608,-0.804092093,-0.996021593,0.186515408,0.579868154,0.057600749,0.421829589
0.352295058,-0.358696603,0.809078935,0.131792689,0.157496203,-1.00058305,-0.350015757,1.091573779,-0.53871502,1.070134492,-0.17768572,-1.55320057,0.721043111,-1.272319176,-2.249753166,0.602334392,1.30323798,-0.27959099,0.313773412,0.149194533,-1.621581851,-0.082681446,0.289216589,0.358759647,-0.495247164,1.038091654,1.239180955,0.203929255,-1.217096242,1.208405646,-0.420296659,0.44628711,0.829984444,1.095772979,-0.5176191,-0.744388712,-1.550060447,-1.862216625,0.443157867,-0.872167933,-1.814626209,1.341053643,-0.423163021,-1.678601511,-0.442460169,-1.44146363,0.315001013,0.050231827,1.283554315,0.338554079,-0.5972215,-1.504231531,-0.930542363,0.702754924,0.269939088,1.585756096,0.834354404,1.603295454,-0.628799518,-0.504568277,1.864706801,0.505546699,0.004810695,1.087426842,1.25164682,-1.563681614,0.773902339,0.238005391,0.206983863,-1.09353184,0.182242403,1.49229999
-0.850984605,-0.604918788,-0.455531561,-0.690773181,-0.724167554,-0.161215011,-0.611956379,-0.605701005,1.297187751,-0.139129193,-0.319924826,0.396990464,-0.552400632,-0.373002741,-0.619019182,-0.674198324,-1.15064564,-0.121132353,-0.207269947,-1.226068812,0.297247758,0.092038526,-0.143398415,-0.91504825,-0.237096207,0.096599236,-0.234565376,-0.762550625,0.24214404,-0.409278222,-0.272365212,-0.820103436,-0.159444455,-0.53974818,-0.228402321,1.269231139,-0.532138971,-0.492649139,0.482344672,0.644658923,1.895175781,-0.328154842,5.531765198,1.176917504,2.699855239,0.064808607,2.140728917,-0.905407488,-0.508016566,-0.435173251,-0.267793673,0.468417971,-0.943021793,-0.580317466,-0.047602727,-0.471004908,0.259088078,-0.25868406,0.131882043,0.095562377,0.768907643,0.275576638,-0.870517441,-1.061512777,1.325932077,0.381702541,-0.131530411,0.242636949,-0.40183922,0.311168804,-0.216772626,0.673608917
0.340089339,1.081628841,0.186419481,0.849175516,1.649917345,-0.693623009,0.545217439,0.885231424,0.127872335,-0.169960689,-0.200097261,1.040654352,0.056657461,-0.405355566,1.354829823,0.704437252,-0.324150995,0.350619951,-0.853166224,-0.434338989,-0.540800951,-1.39112298,-1.558065879,1.321583335,0.210342844,-1.688918567,0.095724256,-0.051486361,0.146423958,-1.429061821,0.21975865,0.987180691,0.774863337,-1.269062259,-0.918794984,-0.843580412,0.055570946,-1.444311876,0.493101659,0.303174759,0.677597103,1.260334226,0.400663376,1.283219802,1.530104132,1.732530264,0.170727575,-1.847437236,-0.04808039,0.607345817,0.366517137,-1.124241006,-0.591202992,0.094774496,-0.862356012,-1.790364079,-0.114548774,0.767242311,0.598409909,-0.604461369,0.4035537,-1.832118707,-1.962765344,-1.793448724,-0.804760442,-0.542698292,1.211552235,2.04462247,1.873496823,-0.24590982,-0.655062712,0.232188355
-0.727207156,0.359050559,-0.743066746,-0.640532108,-0.658598603,-0.35403893,-0.597891889,-0.594507705,-0.744573804,-0.127457159,-0.439901601,2.184272897,0.824850084,-0.629329232,-0.601712895,-0.631565041,-0.889325025,-0.332354044,-0.378954842,0.50828761,-0.10600866,-0.21702771,-0.344400077,-0.761865855,1.870357545,0.482448265,-0.393721783,-0.679364004,0.792152747,2.724174142,-0.414171652,-0.501771046,-0.762003704,0.769987036,-0.390387545,-0.645396413,-0.554710339,-0.533346175,3.001577421,-0.458188059,-0.274094818,-0.167861983,-0.360447326,-0.151004167,2.405454445,2.464375722,-0.485711837,-0.756650162,-0.541660017,1.748379842,-0.41169843,-0.013404861,-0.776999659,-0.580775105,-0.29257421,-0.521636555,-0.126653206,-0.406770092,1.890966337,-0.215121292,1.431600368,-0.55349407,-0.737774502,-0.841103775,-0.270259196,-0.06031827,-0.337979437,0.097731029,-0.741329553,2.825456088,-0.384095831,-0.518323982
0.835958891,-0.725450249,-0.879474488,-0.773469762,-0.792147683,-0.477280774,-0.729386467,-0.008515287,0.551327393,-0.46492788,-0.566049303,-0.165068964,0.313693509,2.403000783,-0.733336788,2.517791591,3.014933932,-0.454862006,0.123051709,1.708818645,-0.220856398,-0.335632674,-0.467315713,1.386977495,-0.519722145,0.994641091,-0.518306617,-0.81361585,-0.251676647,-0.587512963,-0.539448573,-0.845805909,-0.899052331,-0.688999454,-0.465329595,-0.778498691,-0.684743521,-0.662656328,-0.533738673,-0.584954631,0.009350536,0.427392581,-0.483906051,-0.267374692,-0.249987202,-0.350862733,-0.613409898,-0.893517609,-0.671251536,-0.630509293,-0.53689165,-0.125118602,-0.914555795,-0.711690399,-0.4137359,-0.650550419,-0.242199619,-0.531796521,-0.31334766,-0.333661737,-0.143163799,0.912371523,1.445758508,2.2518296,-0.390665677,-0.173619705,2.852456424,0.856015805,1.973139604,0.887788762,1.990480215,-0.647125738
0.511889525,0.666187474,0.894605676,1.196359777,2.068453531,2.424172732,0.878160583,0.4483044,1.760157481,-0.163354505,-0.319396917,0.288687941,-0.299556415,1.57332158,2.088337021,0.115143301,-0.292824804,-1.426066701,-1.679022309,-0.168725263,1.518863412,-0.59356552,1.149581373,1.519720239,0.285760023,0.068497185,-1.404684526,-0.799859237,0.470402673,0.419786596,0.945521024,0.505649792,-0.229904801,-0.444662523,-0.549225716,0.459643416,0.562425123,-0.153622713,-1.104743814,-0.335999714,-0.042848504,-0.793234584,-0.771466511,0.158200907,-0.140428029,-0.707758552,-3.462333663,-0.10774011,-0.446757311,-0.078984557,-0.305433942,0.409685408,0.553035457,0.082536812,0.531317095,-0.902743566,-0.697310952,-0.665513187,-0.457420164,-0.201547498,-0.958050751,-0.612674292,-0.780881118,-2.803048919,-0.197362566,-0.117879633,0.767640049,0.069979334,-0.002166284,-0.751712811,-0.334624673,0.913110713
-1.533594082,0.37758574,-1.463762682,-1.133578665,1.724185525,-0.868155112,-0.563534866,0.455579834,0.755922332,-1.997576733,0.750770739,-0.57848713,0.352377569,-0.125859042,0.374552416,0.615891017,1.126848461,-2.163510239,0.237337114,0.763770116,1.20185428,-0.686097735,-1.174704417,0.63479232,-0.454488541,0.106103397,-0.047315387,-1.268189387,0.097110806,1.327954984,0.424240297,-0.021318901,-0.840901022,1.566490454,-0.047424406,1.257978939,-0.744088917,0.368019654,-0.615998788,0.933725903,-0.287395568,-0.658716483,-2.464259492,-0.873757958,0.966291538,-0.357002996,-2.3072161,-0.105586153,-0.536623374,-0.255728743,0.398706113,2.137079422,1.063798374,1.180339253,0.635993664,-0.226374248,0.579972461,-0.12474447,-1.112355456,0.541691941,2.123086938,-0.624764446,-0.450483448,0.232942578,0.381632815,0.791900376,0.804540517,0.40752203,0.080493676,-1.799633116,0.323236121,0.410908384
1.566770081,0.719275302,-2.01611631,0.598373149,-0.10767953,0.315558621,0.19398041,-0.464116374,-0.134396966,-1.656802389,-0.200353491,0.763787608,0.547694452,0.853372443,2.1422391,-0.152087127,-0.539527422,0.900614917,0.102508039,1.511703184,1.044222122,0.744017234,-1.658872075,0.307316797,0.975420671,0.657832704,-1.703069137,-1.959032438,-0.399152342,-0.24588404,-0.186724479,-0.464184864,-0.397929666,-1.002912959,0.88029197,-0.10437425,-0.064263335,-0.882054747,0.892003539,1.93652257,-0.075892966,0.155681712,-1.673251977,0.183276347,0.951431072,-0.60430844,-0.057466813,-0.871042227,1.047509657,-1.800322334,-1.719177967,0.711761583,-1.501530113,0.207433641,-1.612431043,0.288535668,0.051718547,-1.714761695,0.821330268,0.022792238,-1.702854751,0.468877044,0.62563524,0.919152005,0.959962068,0.395021496,0.956050588,0.730769939,0.257712751,-1.117203599,0.622791511,0.758829574
0.208780474,-0.829933425,0.585607275,0.399927653,-0.108300286,0.286209229,0.685237702,1.716620056,0.357038817,0.646780539,-0.800598209,0.249270567,-2.768111099,-0.618270728,-0.535237793,-0.301048196,0.584485934,-0.784352502,-0.003342269,0.512119489,0.499159309,0.372494943,0.297422065,0.135961413,0.128973077,-0.662360576,2.079669627,0.512439858,-0.845282078,-1.14397868,0.157405975,0.523606418,0.933359833,0.594966035,1.108918535,-2.042967281,-0.024519279,1.253056393,1.726472319,-1.593890947,0.775292966,-1.562164992,0.894930275,-1.683095641,1.50477081,0.269949844,0.382082503,-1.092716131,1.587807497,0.309761458,0.475484615,0.412959627,0.626600727,-0.08774707,0.822200572,1.626777106,0.871573239,0.359715864,0.384389135,-0.200576536,0.183102301,-1.780012594,0.164933987,-0.382549126,-1.075839807,-2.062641282,-1.167078115,-0.093127035,-1.277562299,-0.17159231,-1.824906381,-0.684513393
0.383216303,-1.883820819,0.286238959,0.48719045,0.070028094,0.838235197,-1.105234148,-0.418562833,-1.139810903,-0.138278171,0.631075225,-0.732240599,-0.052198228,-1.926284101,-0.736070105,0.426423323,-2.239530405,-0.073092447,0.665547795,-0.053714741,-0.404428711,1.096490373,0.006342006,0.494246506,0.889798989,0.594726381,-1.642421191,0.310392563,1.050355497,-1.756300569,-1.667059459,0.443144922,1.220455984,1.112267508,0.645102054,0.507041536,0.804679222,1.768565077,1.267706163,-1.168539099,-1.498293073,1.084846731,2.102395968,0.069062428,1.028739948,0.090201837,0.185374424,-0.093463624,0.513554636,-0.077373506,-0.628434653,1.106024236,0.669991477,0.242283341,-0.114775145,0.595150702,0.14559859,0.967809796,-0.439832778,-1.369897143,0.460969427,-1.834916915,-1.088042495,1.358967913,-1.075809215,-1.240732316,0.748036696,-1.939127652,0.609268373,-0.635323218,0.58948538,0.606576229
-0.686891007,-0.437412225,-0.716612707,-0.52445743,-0.558314987,0.01244578,-0.444547428,5.718298407,-0.719437014,0.034837931,-0.148465361,0.578393636,-0.384165636,-0.503462654,-0.451708193,-0.507652677,-0.990708378,0.053084389,-0.034247944,4.419045775,0.477267485,0.269211976,0.030509495,-0.751843223,-0.064487898,-0.156589577,-0.061921964,-0.597230436,0.421399472,-0.2390581,-0.100246089,-0.655581511,-0.752101559,-0.371337693,-0.055673427,-0.533573392,-0.363622943,-0.323585382,-0.089895726,-0.18273514,0.162265229,-0.156809528,0.000436109,2.082104812,0.424461936,0.241604373,-0.23431614,-0.742068741,-0.339165957,-0.265312295,-0.095611142,0.650811851,-0.780204762,1.023981895,0.12763388,-0.301640942,0.438578526,-0.086375178,0.309608127,0.272784703,-0.061473608,-0.361343592,-0.706694766,-0.900339231,0.169453385,0.562893667,0.042542109,-0.523440432,-0.713357118,0.491381619,-0.043882426,-0.295433006
1.458352682,1.176910278,1.552797843,1.275783292,1.142806662,1.82647366,0.828083388,1.335563112,0.58552601,-0.328691845,1.365158456,0.899862438,0.084909138,1.314406401,1.16441614,-0.100149654,0.217812262,-0.526890848,-0.80297572,-0.907025291,-1.497762007,1.240591566,1.530947215,0.982454604,0.707216102,-0.551171892,1.118856126,1.041255759,-1.530550406,0.110580547,0.367824854,0.74455172,0.544892481,-0.513362274,-0.287419973,0.197584964,0.630000776,0.287515854,0.720222954,0.661215233,-1.682633794,-1.869895691,-0.457621908,0.334696317,-1.528753075,-0.465596699,-0.294394058,0.353913747,-0.229015806,0.621518181,-0.54334777,0.134375166,0.507538811,-0.700266373,0.194827589,0.476292349,-0.293099214,0.055757514,-1.596159668,-0.864620795,-1.813943959,-0.887916261,-1.134372478,-0.631060096,-0.28455167,-1.447508827,-0.537600252,-2.053736035,-1.833773815,0.31748386,-1.513632139,-0.401475755
0.655590385,-0.486533265,-1.843438819,0.886756012,0.661897026,-1.136532385,0.828752893,0.755096415,-1.123197578,-1.085251978,-1.718825398,0.371876071,0.857464105,-0.115417986,0.861434718,1.330438752,-0.763646142,1.320663134,0.469247408,0.711771007,0.58182376,1.23440479,-1.641029377,1.000056069,0.201560937,1.446641267,1.206119795,0.306790946,-1.593835276,-1.123293463,-0.703882945,0.941071824,-0.36161891,-0.694491251,-1.149398161,-1.301849379,-0.767452314,-1.226091901,1.385011691,-0.1605265,1.135778331,0.797489179,1.04792503,0.642773389,0.728293622,0.926000383,0.073912475,0.617588536,0.224851057,-0.714736703,-1.707232727,-1.543517587,-1.060470312,-1.239177637,0.004880828,1.390631682,-0.802493217,-0.127296174,0.834260583,-0.840245556,-1.434544366,0.6444977,-0.723266308,-0.477078256,-1.649095349,0.384319659,-0.681827387,0.421145048,0.591781103,1.542000524,0.773811756,1.200884715
1.371279138,-1.270101112,0.286236503,0.537089677,0.69071505,0.777810161,0.788827039,-1.270371981,0.331668892,0.329528135,-1.171412335,0.481656446,1.045989981,0.06887413,0.988669545,1.540464887,-1.459077453,1.244557751,1.669705774,1.55109663,1.181471366,0.410790632,-0.013646791,0.522035258,0.524782971,1.095572111,0.929858937,-1.324686456,-0.97677702,-1.202353964,0.202358653,-0.746262967,-1.377582139,-0.551564039,-1.139719578,-0.288986528,-1.244898644,-1.231223957,1.424119694,0.279123273,0.1100294,0.016483133,-1.120555565,0.936059748,-0.891250965,0.699229639,0.657073552,-1.374155466,1.441774359,0.4817562,-1.153360164,-0.898422035,-1.387180689,-1.261582074,0.557311413,1.656538455,-0.970909575,-1.150205653,1.119315358,-1.027535868,-0.05880029,0.494713633,-1.36207361,-0.675692674,0.629529641,-0.928450179,-1.10617441,0.348794452,-1.364349113,0.395506399,0.881351307,1.29961397
0.090390275,-0.383333207,1.080624954,-0.138871675,1.291081088,-1.094378031,1.137694655,-0.081104108,0.312177445,-0.402489336,1.981228563,-0.662812385,1.613916241,1.913295988,0.985387993,-0.152415925,0.612108661,-1.063388908,-0.443682712,-1.597057088,1.469061325,0.150513734,-1.080603478,1.055774401,-1.153044094,-1.223276572,-1.151087431,-0.138998612,0.239852995,-0.338319905,-1.180311635,-0.256488921,-1.390991865,-0.417851797,-0.014667086,0.647034292,-0.688472427,-0.348365231,-1.172418927,0.392323187,0.676543446,-0.757257209,0.735859043,-0.804228039,-0.291806178,-0.919632292,-0.995286116,1.644734231,-1.36250087,0.360319045,-0.219167143,-0.027527831,-0.045573104,0.019828365,-1.006540916,-1.333886031,-0.769428918,-1.16973432,0.315027147,-0.635076698,-0.452436588,1.148036055,0.878024368,2.824387643,-0.974651297,0.640145607,-0.315624585,0.982332608,2.185489796,-0.729163723,0.615777871,1.38498219
